file,speaker_id,dataset,RMS_mean,F0_mean,F0_var,Centroid_mean,Rolloff_mean,ZCR_mean,P_pos,P_neg,P_neu,A_acoustic,A_emotion,A_final,F_score,Pseudo_Label,pseudo_label_str
1006_ITS_SAD_XX.wav,1006,CREMA-D,0.008638983592391014,193.26263471005666,52.81285063720935,1406.2629337613155,3185.4059278350514,0.07268846649484537,0.9999201,5.0833594e-05,2.9142377e-05,0.26200429091608113,0.799958,0.5847765226751788,0.2906716842062066,0,Non-Fatigued
1006_ITS_FEA_XX.wav,1006,CREMA-D,0.010573145933449268,213.61563663778648,333.60405756266107,1595.5658334155466,3524.6975806451615,0.0887726814516129,0.99998724,1.2340051e-05,3.5710661e-07,0.30064838569714536,0.7999924,0.6002548135970192,0.2798253324977335,0,Non-Fatigued
1006_ITS_HAP_XX.wav,1006,CREMA-D,0.02084348537027836,230.84046486067174,1751.6365646467075,1464.4320803835137,3089.797794117647,0.0857421875,0.00022080158,2.361435e-07,0.9997789,0.3457070716828574,0.40008828,0.3783358118379303,0.4351650025565064,1,Mild Fatigue
1006_ITH_HAP_XX.wav,1006,CREMA-D,0.016889581456780434,252.05786334894782,647.4298224254354,1300.7146074343166,2835.0232712765956,0.05962745179521277,0.0043209586,2.7816432e-08,0.9956791,0.32036679401280516,0.40172842,0.3691837734551511,0.4415713669263243,1,Mild Fatigue
1006_ITS_NEU_XX.wav,1006,CREMA-D,0.012766484171152115,211.46487616959968,847.4396191179433,1393.3785125201093,3011.136968085106,0.07237470910904255,0.0028538005,0.00010592638,0.99704033,0.2958112238400223,0.40112036,0.35899672025652896,0.44873407373629465,1,Mild Fatigue
1006_ITH_NEU_XX.wav,1006,CREMA-D,0.012312620878219604,177.8574321181538,1034.063880701633,1198.3671888948104,2648.7268518518517,0.056202076099537035,0.97426414,0.020594629,0.0051412163,0.2568441876062334,0.7855867,0.574089715810163,0.3043155877706108,0,Non-Fatigued
1006_ITS_DIS_XX.wav,1006,CREMA-D,0.007788814138621092,0.0,0.0,1443.3773943260594,3255.691964285714,0.06923130580357142,0.9996704,9.4887906e-07,0.0003286977,0.09798512181949642,0.799868,0.5191148532283784,0.3366198874038766,0,Non-Fatigued
1006_IWL_HAP_XX.wav,1006,CREMA-D,0.024770064279437065,150.66266285053683,92.43271931613789,1191.3362669806218,2350.295608108108,0.06619510135135136,0.75615513,0.00033116012,0.24351367,0.2255055041434921,0.70239586,0.5116397333670679,0.3419515346856202,0,Non-Fatigued
1006_IWL_ANG_XX.wav,1006,CREMA-D,0.20619702339172363,257.21967190649804,1287.904551046579,1861.3725044462542,3674.0552325581393,0.1046852289244186,0.99999595,2.0809109e-10,4.09972e-06,0.5352293491192215,0.79999846,0.6940908348491809,0.21413641566800068,0,Non-Fatigued
1006_IWL_SAD_XX.wav,1006,CREMA-D,0.014369653537869453,198.37848069875437,1121.162133259886,1098.7681929533735,2154.1772959183672,0.0555046237244898,0.8969951,0.0940033,0.009001551,0.27073058500776265,0.7399974,0.5522906900043868,0.34159750658602434,0,Non-Fatigued
