file,speaker_id,dataset,RMS_mean,F0_mean,F0_var,Centroid_mean,Rolloff_mean,ZCR_mean,P_pos,P_neg,P_neu,A_acoustic,A_emotion,A_final,F_score,Pseudo_Label,pseudo_label_str
1043_IEO_DIS_MD.wav,1043,CREMA-D,0.01750350557267666,217.465419491374,1028.778165058565,1495.705632306312,3168.212890625,0.08669281005859375,0.9999087,1.1970483e-05,7.9369645e-05,0.31811686094120945,0.7999611,0.6072234282315405,0.2749471913829812,0,Non-Fatigued
1043_IEO_SAD_MD.wav,1043,CREMA-D,0.0092152189463377,218.20929060424874,193.7126469463726,1289.566317633308,2993.6079545454545,0.06354314630681818,0.9973901,2.0642298e-07,0.0026097398,0.2782921585329443,0.79895604,0.5906904972747195,0.28651671383459376,0,Non-Fatigued
1043_IEO_HAP_HI.wav,1043,CREMA-D,0.05851294845342636,261.69049962964266,194.38959677992852,1461.5366829655907,2933.2386363636365,0.09882516571969698,0.99997663,8.1517326e-10,2.3378943e-05,0.37348805475093705,0.79999065,0.6293896381372522,0.2594272535484754,0,Non-Fatigued
1043_IOM_FEA_XX.wav,1043,CREMA-D,0.026570327579975128,252.8635792283552,590.7172941496922,1426.4550141095276,3087.469362745098,0.07706227022058823,0.99991596,3.9774147e-08,8.4029925e-05,0.33993513301729644,0.7999664,0.6159538961081484,0.2688322846565406,0,Non-Fatigued
1043_IEO_HAP_LO.wav,1043,CREMA-D,0.01679023914039135,259.49544615931,229.07855902520893,1309.5259470643005,2959.7039473684213,0.06860779879385964,0.99991465,7.933268e-10,8.53947e-05,0.3222514355810766,0.79996586,0.6088801191104366,0.27378391686069237,0,Non-Fatigued
1043_IEO_FEA_MD.wav,1043,CREMA-D,0.01107664592564106,254.92302470723223,499.3132377123788,1323.23699388649,2890.2948943661972,0.06912962147887323,0.9988274,5.4189924e-09,0.0011725934,0.3194138368215899,0.799531,0.6074841304718153,0.2747611102954271,0,Non-Fatigued
1043_DFA_FEA_XX.wav,1043,CREMA-D,0.05444248020648956,211.45535152722925,1507.3391978423765,1490.9157531663745,3032.8125,0.090625,0.99999416,1.8515607e-09,5.828117e-06,0.3543388177157774,0.7999977,0.6217341454506451,0.26478609874001663,0,Non-Fatigued
1043_IEO_ANG_HI.wav,1043,CREMA-D,0.10756054520606995,166.15685621501518,23.483382022025186,1524.821650378884,2941.0511363636365,0.09854403409090909,0.9940421,2.6103537e-08,0.0059578507,0.33213053277296833,0.7976168,0.6114222869521897,0.2720044069645283,0,Non-Fatigued
1042_TSI_SAD_XX.wav,1042,CREMA-D,0.030934225767850876,168.13946358399826,11.803361701356721,2164.872294627071,4288.306451612903,0.17300907258064516,0.996793,6.058957e-05,0.0031463658,0.32595515810945047,0.79870504,0.6096051059702969,0.27329460269268246,0,Non-Fatigued
1043_IOM_HAP_XX.wav,1043,CREMA-D,0.035173363983631134,254.72976452481757,1274.8672828619665,1354.1733057423755,2821.3141025641025,0.07863832131410256,0.9976883,1.7394596e-08,0.0023117166,0.3597504454333294,0.79907537,0.6233454270155712,0.2636582063074792,0,Non-Fatigued
1043_IEO_DIS_HI.wav,1043,CREMA-D,0.053309936076402664,230.3972695752485,755.1680241870471,1501.544870763378,2874.776785714286,0.09616350446428572,0.99999976,7.242221e-09,2.083126e-07,0.354406702063419,0.7999999,0.6217626402942091,0.2647661539667201,0,Non-Fatigued
1043_ITH_ANG_XX.wav,1043,CREMA-D,0.05186920613050461,245.90871969408258,1127.975870667709,1402.0409967183734,2747.6415094339623,0.08303545106132075,0.9986105,1.4736514e-07,0.0013893255,0.36550416630742205,0.79944414,0.6258681678066145,0.26189232674491253,0,Non-Fatigued
1043_IWW_ANG_XX.wav,1043,CREMA-D,0.049216654151678085,250.3816459180657,1732.4988825628534,1347.7458010527687,2592.7483974358975,0.08415965544871795,0.99920815,3.9625374e-06,0.0007878907,0.3776364968532383,0.79968244,0.6308640915677571,0.25839632466387275,0,Non-Fatigued
1043_IWW_FEA_XX.wav,1043,CREMA-D,0.015504784882068634,229.23019665234295,837.6552675338959,1414.7403554376485,3225.132042253521,0.07811812279929578,0.99999905,1.39823e-09,9.2130364e-07,0.3172829172355877,0.7999996,0.6069129475491424,0.27516093713506934,0,Non-Fatigued
1043_ITS_FEA_XX.wav,1043,CREMA-D,0.0257194135338068,251.07973170275554,502.1509410182918,1446.4961125792258,3090.7670454545455,0.07461825284090909,0.9998136,5.0922154e-07,0.00018589835,0.33548848111384777,0.7999254,0.6141506484307991,0.2700946988649014,0,Non-Fatigued
1043_IWW_DIS_XX.wav,1043,CREMA-D,0.012090425938367844,195.91752192699462,229.1723997327117,1419.6000644674734,3239.6150914634145,0.07429616044207317,0.9999435,5.3328684e-05,3.2479868e-06,0.272275718580638,0.7999668,0.5888903985543865,0.28779271961854314,0,Non-Fatigued
1043_TAI_DIS_XX.wav,1043,CREMA-D,0.009731106460094452,202.1623874841961,154.3981025700904,1375.014026464279,3186.948529411765,0.06945082720588236,0.99771297,0.0012077596,0.0010792603,0.2705000379174124,0.7988437,0.5875062361752658,0.2891079625817544,0,Non-Fatigued
1043_IWW_SAD_XX.wav,1043,CREMA-D,0.011136713437736034,221.06984243642376,64.75748678921518,1414.3210548604295,3152.34375,0.07479366179435484,0.9999907,2.6807854e-06,6.7024525e-06,0.288465427225418,0.7999958,0.5953836567662506,0.28323224449926443,0,Non-Fatigued
1043_IWL_NEU_XX.wav,1043,CREMA-D,0.013118182308971882,200.37509289775332,382.6098626905067,1172.4251068092763,2453.2398897058824,0.06363453584558823,0.9585402,6.045857e-05,0.041399408,0.2630995581826403,0.78340405,0.5752822605880433,0.29732055515917494,0,Non-Fatigued
